11:39:05.089 INFO  - Connecting to chassis 10.11.1.3...
11:39:19.565 INFO  - Applying network interfaces
11:39:19.565 INFO  - Completed applying network interfaces
11:39:19.565 INFO  - Applied 90 object change(s) to the hardware.

11:39:19.565 INFO  - StreamBlockStartCommand Waiting for 6 response(s).
11:39:19.704 INFO  - stc::get sequencer1 -state
11:39:19.704 INFO  - return  WAIT
11:39:20.529 INFO  - L2 Learning: Waiting for generators to stop ...
11:39:20.714 INFO  - stc::get sequencer1 -state
11:39:20.714 INFO  - return  WAIT
11:39:21.719 INFO  - stc::get sequencer1 -state
11:39:21.719 INFO  - return  WAIT
11:39:21.724 INFO  - L2 Learning: Waiting for generator to stop - completed
11:39:21.724 INFO  - L2 Learning: Restore user's original configuration ...
11:39:21.724 INFO  - L2 Tx and Rx Learning - Rx Learning completed
11:39:21.724 INFO  - L2 Tx and Rx Learning - completed
11:39:22.561 INFO  - Applying...
11:39:22.561 INFO  - Stream block (StreamBlock 126-1-1): The leading byte(s) of Ethernet preamble (0x5555) will be replaced by hardware with static value (0xfb55)
11:39:22.561 INFO  - Stream block (StreamBlock 126-2-1): The leading byte(s) of Ethernet preamble (0x5555) will be replaced by hardware with static value (0xfb55)
11:39:22.561 INFO  - Stream block (StreamBlock 126-3-1): The leading byte(s) of Ethernet preamble (0x5555) will be replaced by hardware with static value (0xfb55)
11:39:22.561 INFO  - Stream block (StreamBlock 126-4-1): The leading byte(s) of Ethernet preamble (0x5555) will be replaced by hardware with static value (0xfb55)
11:39:22.561 INFO  - Stream block (StreamBlock 126-5-1): The leading byte(s) of Ethernet preamble (0x5555) will be replaced by hardware with static value (0xfb55)
11:39:22.561 INFO  - Stream block (StreamBlock 126-6-1): The leading byte(s) of Ethernet preamble (0x5555) will be replaced by hardware with static value (0xfb55)
11:39:22.561 INFO  - Applying hardware setup related configuration...
11:39:22.561 INFO  - Checking if the port(s) require reboot after the apply...
11:39:22.561 INFO  - Completed hardware setup related configuration
11:39:22.561 INFO  - Applying network interfaces
11:39:22.561 INFO  - Completed applying network interfaces
11:39:22.733 INFO  - stc::get sequencer1 -state
11:39:22.733 INFO  - return  WAIT
11:39:23.744 INFO  - stc::get sequencer1 -state
11:39:23.744 INFO  - return  WAIT
11:39:23.775 INFO  - Applied 120 object change(s) to the hardware.

11:39:24.581 INFO  - Learning: Start L2 Learning 1 finished.  Elapsed time [00:00:10.334]
11:39:24.581 INFO  - Running command: Clear All Results 1
11:39:24.581 INFO  - Applied 0 object change(s).

11:39:24.581 INFO  - Clear All Protocol Results is successful
11:39:24.581 INFO  - Clear All Results 1 finished.  Elapsed time [00:00:00.159]
11:39:24.581 INFO  - Running command: Start Traffic 1
11:39:24.581 INFO  - Applied 0 object change(s).

11:39:24.581 INFO  - Start Traffic 1 finished.  Elapsed time [00:00:00.226]
11:39:24.581 INFO  - Running command: Wait For Traffic Stop 1
11:39:24.753 INFO  - stc::get sequencer1 -state
11:39:24.753 INFO  - return  WAIT
11:39:25.759 INFO  - stc::get sequencer1 -state
11:39:25.759 INFO  - return  WAIT
11:39:25.806 INFO  - Wait For Traffic Stop 1 finished.  Elapsed time [00:00:01.039]
11:39:25.806 INFO  - Running command: Wait 1
11:39:26.760 INFO  - stc::get sequencer1 -state
11:39:26.760 INFO  - return  WAIT
11:39:27.773 INFO  - stc::get sequencer1 -state
11:39:27.773 INFO  - return  IDLE
11:39:27.835 INFO  - Wait 1 finished.  Elapsed time [00:00:01.885]
11:39:27.835 INFO  - Running command: If
11:39:27.835 INFO  - AnalyzerPortResults.3352().SigFrameCount == 500000
11:39:27.835 INFO  - AnalyzerPortResults.3353().SigFrameCount == 500000
11:39:27.835 INFO  - AnalyzerPortResults.3354().SigFrameCount == 500000
11:39:27.835 INFO  - AnalyzerPortResults.3355().SigFrameCount == 500000
11:39:27.835 INFO  - AnalyzerPortResults.3356().SigFrameCount == 500000
11:39:27.835 INFO  - AnalyzerPortResults.3357().SigFrameCount == 500000
11:39:27.835 INFO  - If finished.  Elapsed time [00:00:00.015]
11:39:27.835 INFO  - Applied 0 object change(s).

11:39:27.835 INFO  - Sequencer is finalizing ...
11:39:27.835 INFO  - Sequencer finished.  Elapsed time [00:00:13.696]
11:39:28.778 INFO  - stc::get System1 -Children-Sequencer
11:39:28.778 INFO  - return  sequencer1
11:39:28.778 INFO  - stc::get sequencer1 -Status
11:39:28.779 INFO  - return  {}
11:39:28.779 INFO  - stc::get sequencer1 -TestState
11:39:28.779 INFO  - return  PASSED
11:39:28.779 INFO  - stc::perform chassisDisconnectAll
11:39:28.841 INFO  - return  -parent system1 -Name {ChassisDisconnectAllCommand 1} -State COMPLETED -Status Completed! -StartTime 1702658368.79538 -EndTime 1702658368.83826 -ElapsedTime 43 -ProgressDisplayCounter true -ProgressStepsCount 1 -ProgressCurrentStep 1 -ProgressCurrentStepName {} -ProgressMaxValue 0 -ProgressCurrentValue 0 -ProgressCancelled false -Active true
11:39:28.841 INFO  - stc::perform resetConfig
11:39:28.898 INFO  - return  -Name {ResetConfigCommand 2} -Config {} -State COMPLETED -Status {} -StartTime 1702658368.85522 -EndTime 1702658368.89611 -ElapsedTime 41 -ProgressDisplayCounter true -ProgressStepsCount 1 -ProgressCurrentStep 1 -ProgressCurrentStepName {} -ProgressMaxValue 0 -ProgressCurrentValue 0 -ProgressCancelled false -Active true
11:39:28.898 INFO  - Disconnected from Server Manager at 127.0.0.1:46152, handles from that session are no longer valid
